CaseTypeID,Name,Descr,RequestTypeID,IsEnabled,CalendarTypeID,ReportGroupingID,RegulatoryProcedureTypeID,DefaultPriorityCasePriorityTypeID,DefaultCaseRiskRatingRequired,DefaultCaseRiskRatingReferenceID,RegulatedItemInstantiationTypeID,RegulatoryInstrumentNumberPrefix,CaseTypeGroupVersionNumber,CaseTypeVersionNumber,CaseTypeVersionStatusID,DataSetID,CaseTypeModifiedBy,CaseTypeModifiedDate,ConcurrencyRowVersion,ManagementCommitteeReportTableTypeID,SpcTypeID,InterfaceBehaviourID,ReportGroupingLevelTwoID,ReportGroupingLevelThreeID
3482,Homeopathic Renewal ,Homeopathic Renewal ,8,1,2,10,4,NULL,1,NULL,2,HOR,321,4,2,5,289,45:49.1,0x000000000764F385,18,NULL,NULL,NULL,NULL
3483,MR Renewal as CMS,MR Renewal as CMS,8,1,2,10,3,3,1,5,2,PA,170,4,2,5,289,44:42.7,0x000000000764F38C,12,NULL,NULL,NULL,NULL
3484,MR Renewal as RMS ,MR Renewal as RMS ,8,1,2,10,3,NULL,1,NULL,2,PA,318,3,2,5,289,49:30.4,0x000000000764F3C0,12,NULL,NULL,NULL,NULL
3485,National Renewal ,National Renewal ,8,1,2,10,4,NULL,1,NULL,2,PA,322,3,2,5,289,52:03.3,0x000000000764F3D9,11,NULL,NULL,NULL,NULL
3486,Article 29 Paediatrics as RappCoRapp,Article 29 Paediatrics as RappCoRapp,13,1,2,11,4,NULL,1,NULL,2,,220,2,3,5,281,13:48.4,0x0000000007B00D01,7,NULL,NULL,NULL,NULL
3487,Interchangeable Assessment New ,Interchangeable Assessment New ,6,1,2,4,50,NULL,1,NULL,1,,259,3,3,5,289,39:02.5,0x0000000007C618F9,16,NULL,NULL,NULL,NULL
3488,Interchangeable Assessment Review  ,Interchangeable Assessment Review  ,6,1,2,4,50,NULL,1,NULL,2,,260,4,3,5,289,36:28.8,0x0000000007C6DBC5,17,NULL,NULL,NULL,NULL
3489,ANN re-assessment CHMP Rapp,ANN re-assessment CHMP Rapp,8,1,2,10,1,NULL,1,NULL,2,,338,1,3,5,281,54:03.5,0x00000000078D56A7,7,NULL,NULL,NULL,NULL
3490,Article 29 Paediatrics as MS,Article 29 Paediatrics as MS,13,1,2,11,4,NULL,1,NULL,2,,339,1,3,5,281,54:56.3,0x0000000007B00CF8,7,NULL,NULL,NULL,NULL
3491,Article 46 Paediatric Study as MS,Article 46 Paediatric Study as MS,13,1,2,11,4,NULL,1,NULL,2,,340,1,3,5,281,56:21.7,0x0000000007B00D32,7,NULL,NULL,NULL,NULL
3492,MR Variation Type II as CMS Exp,MR Variation Type II as CMS Exp,13,1,2,11,51,NULL,1,NULL,2,PA,298,2,2,5,289,27:49.4,0x000000000764FC9E,7,NULL,NULL,NULL,NULL
3493,MR Variation Type IB as CMS,MR Variation Type IB as CMS,13,1,2,11,3,3,1,5,2,PA,176,4,2,5,289,24:45.6,0x000000000764FCA0,7,NULL,NULL,NULL,NULL
3494,MR Variation Type II as CMS (30 Day),MR Variation Type II as CMS (30 Day),13,1,2,11,3,NULL,1,NULL,2,,294,2,2,5,289,30:09.0,0x000000000764FCA7,7,NULL,NULL,NULL,NULL
3495,MR Variation Type II as CMS (60 day),MR Variation Type II as CMS (60 day),13,1,2,11,3,3,1,5,2,PA,166,2,2,5,289,31:34.4,0x000000000764FCAF,7,NULL,NULL,NULL,NULL
3496,MR Variation Type II as CMS (90 day),MR Variation Type II as CMS (90 day),13,1,2,11,3,3,1,5,2,PA,296,2,2,5,289,32:50.0,0x000000000764FCB6,7,NULL,NULL,NULL,NULL
3497,MR Variation Type II as RMS (30 Day),MR Variation Type II as RMS (30 Day),13,1,2,11,3,NULL,1,NULL,2,,300,2,2,5,289,34:13.3,0x000000000764FCC2,7,NULL,NULL,NULL,NULL
3498,MR Variation Type II as RMS (60 Day),MR Variation Type II as RMS (60 Day),13,1,2,11,3,NULL,1,NULL,2,,303,2,2,5,289,35:30.4,0x000000000764FCD5,7,NULL,NULL,NULL,NULL
3499,MR Variation Type II as RMS (90 Day),MR Variation Type II as RMS (90 Day),13,1,2,11,3,NULL,1,NULL,2,,304,2,2,5,289,36:43.3,0x000000000764FCEB,7,NULL,NULL,NULL,NULL
3500,MR Worksharing Variation as RMS,MR Worksharing Variation as RMS,13,1,2,11,3,NULL,1,NULL,2,PA,323,2,3,5,289,38:50.8,0x00000000078FF2BA,7,NULL,NULL,NULL,NULL
3501,PA Suspension ,PA Suspension ,-999,1,2,4,50,NULL,1,NULL,2,NULL,341,1,3,5,281,39:02.7,0x0000000007B00EEC,7,NULL,NULL,NULL,NULL
3502,CAP Variation Type IB as CHMP Rapp,CAP Variation Type IB as CHMP Rapp,13,1,2,11,1,NULL,1,NULL,2,,197,2,3,5,281,10:41.9,0x00000000078FF4C2,7,NULL,NULL,NULL,NULL
3503,CAP Variation Type II as CHMP RappCoRapp (30 Day),CAP Variation Type II as CHMP RappCoRapp (30 Day),13,1,2,11,1,NULL,1,NULL,2,,237,3,3,5,281,14:18.1,0x00000000078FF8E1,7,NULL,NULL,NULL,NULL
3504,CAP Variation Type II as CHMP RappCoRapp (60 Day),CAP Variation Type II as CHMP RappCoRapp (60 Day),13,1,2,11,1,NULL,1,NULL,2,,216,3,3,5,281,15:48.7,0x00000000078FF820,7,NULL,NULL,NULL,NULL
3505,CAP Variation Type II as CHMP RappCoRapp (90 Day),CAP Variation Type II as CHMP RappCoRapp (90 Day),13,1,2,11,1,NULL,1,NULL,2,,232,3,3,5,281,17:04.5,0x00000000078FF841,7,NULL,NULL,NULL,NULL
3506,CAP Variation Type II as MS (60 Day),CAP Variation Type II as MS (60 Day),13,1,2,11,1,NULL,1,NULL,2,,181,3,3,5,281,19:40.0,0x00000000078FF54F,7,NULL,NULL,NULL,NULL
3507,Modification of an Agreed PIP ,Modification of an Agreed PIP ,1,1,2,4,1,NULL,1,NULL,2,,229,2,3,5,281,21:59.2,0x0000000007780036,7,NULL,NULL,NULL,NULL
3508,New PIP Rapp,New PIP Rapp,6,1,2,4,1,NULL,1,NULL,1,,331,2,3,5,281,23:39.6,0x00000000078D5206,7,NULL,NULL,NULL,NULL
3509,PIP Compliance Check ,PIP Compliance Check ,1,1,2,4,1,NULL,1,NULL,2,,235,2,3,5,281,26:38.1,0x000000000778009D,7,NULL,NULL,NULL,NULL
3510,PMF Annual Update ,PMF Annual Update ,1,1,2,4,1,NULL,1,NULL,2,,238,2,2,5,281,28:27.3,0x000000000772CFE6,7,NULL,NULL,NULL,NULL
3511,Re-examination of PIP ,Re-examination of PIP ,1,1,2,4,1,NULL,1,NULL,2,,239,2,3,5,281,29:59.9,0x00000000077800A6,7,NULL,NULL,NULL,NULL
3512,Scientific Advice - National,Scientific Advice - National,1,1,2,4,4,NULL,1,NULL,1,,233,2,2,5,281,31:43.8,0x000000000772D088,7,NULL,NULL,NULL,NULL
3513,Scientific Advice - SAWP,Scientific Advice - SAWP,1,1,2,4,1,NULL,1,NULL,2,,241,3,2,5,281,33:15.6,0x000000000772D0BA,7,NULL,NULL,NULL,NULL
3514,New CAP as CHMP RappCoRapp,New CAP as CHMP RappCoRapp,6,1,2,5,1,NULL,1,NULL,1,,255,3,3,5,281,43:05.9,0x00000000078FFC4C,7,NULL,NULL,NULL,NULL
3515,New CAP as PRAC Rapp,New CAP as PRAC Rapp,6,1,2,5,1,NULL,1,NULL,1,,302,2,3,5,281,46:16.6,0x000000000790037B,7,NULL,NULL,NULL,NULL
3516,Article 61(3) Notification ,Article 61(3) Notification ,13,1,2,11,4,NULL,1,NULL,2,PA,276,2,3,5,281,08:48.8,0x00000000078D5455,7,NULL,NULL,NULL,NULL
3517,Batch Specific Request ,Batch Specific Request ,13,1,2,11,50,1,1,NULL,2,,278,2,2,5,281,18:07.2,0x000000000772D45B,7,NULL,NULL,NULL,NULL
3518,National Variation PPA Type IA ,National Variation PPA Type IA ,13,1,2,11,4,NULL,1,NULL,2,PPA,277,2,3,5,281,19:51.7,0x0000000007C78A47,7,NULL,NULL,NULL,NULL
3519,National Variation PPA Type IB ,National Variation PPA Type IB ,13,1,2,11,4,NULL,1,NULL,2,PPA,279,2,3,5,281,20:55.2,0x0000000007C78AA5,7,NULL,NULL,NULL,NULL
3520,National Variation PPA Type II,National Variation PPA Type II,13,1,2,11,4,NULL,1,NULL,2,PPA,280,2,3,5,281,22:02.6,0x0000000007C78B03,7,NULL,NULL,NULL,NULL
3521,National Variation Type IA Exp,National Variation Type IA Exp,13,1,2,11,4,NULL,1,NULL,2,PA,275,2,2,5,281,23:44.5,0x000000000772D564,7,NULL,NULL,NULL,NULL
3522,National Variation Type II,National Variation Type II,13,1,2,11,4,NULL,1,NULL,2,PA,269,2,2,5,281,25:33.6,0x000000000772D5AB,7,NULL,NULL,NULL,NULL
3523,National Worksharing Variation as CMS ,National Worksharing Variation as CMS ,13,1,2,11,50,NULL,1,NULL,2,PA,324,3,2,5,281,33:58.7,0x000000000772D6A6,7,NULL,NULL,NULL,NULL
3524,National Worksharing Variation as RMS ,National Worksharing Variation as RMS ,13,1,2,11,4,NULL,1,NULL,2,PA,325,2,2,5,281,35:15.2,0x000000000772D6F9,7,NULL,NULL,NULL,NULL
3525,MR Variation Type IA as CMS,MR Variation Type IA as CMS,13,1,2,11,3,NULL,1,NULL,2,,289,3,2,5,289,36:06.4,0x000000000776ACE8,7,NULL,NULL,NULL,NULL
3526,MR Variation Type IA as CMS Exp,MR Variation Type IA as CMS Exp,13,1,2,11,3,3,1,NULL,2,PA,172,3,2,5,289,37:05.9,0x000000000776AD08,7,NULL,NULL,NULL,NULL
3527,MR Variation Type IA as RMS,MR Variation Type IA as RMS,13,1,2,11,3,NULL,1,NULL,2,,290,3,2,5,289,37:58.1,0x000000000776AD15,7,NULL,NULL,NULL,NULL
3528,MR Variation Type IB as CMS Exp,MR Variation Type IB as CMS Exp,13,1,2,11,3,3,1,5,2,PA,165,3,2,5,289,38:54.8,0x000000000776AD1B,7,NULL,NULL,NULL,NULL
3529,MR Variation Type IB as RMS,MR Variation Type IB as RMS,13,1,2,11,3,NULL,1,NULL,2,,291,3,2,5,289,39:53.8,0x000000000776AD1F,7,NULL,NULL,NULL,NULL
3530,Modification of an Agreed PIP ,Modification of an Agreed PIP ,1,1,2,4,1,NULL,1,NULL,2,,229,3,2,5,289,22:37.2,0x0000000007780037,7,NULL,NULL,NULL,NULL
3531,PIP Compliance Check ,PIP Compliance Check ,1,1,2,4,1,NULL,1,NULL,2,,235,3,2,5,289,25:22.0,0x000000000778009E,7,NULL,NULL,NULL,NULL
3532,Re-examination of PIP ,Re-examination of PIP ,1,1,2,4,1,NULL,1,NULL,2,,239,3,2,5,289,25:57.9,0x00000000077800A7,7,NULL,NULL,NULL,NULL
3533,PSUR - Centralised as Rapp,PSUR - Centralised as Rapp,10,1,2,9,1,3,1,5,2,,109,5,3,1,80,47:04.5,0x0000000007BBBE98,7,NULL,NULL,NULL,NULL
3534,PSUR - MR as RMS,PSUR - MR as RMS,10,1,2,9,3,3,1,5,2,VPA,9,13,3,1,80,49:17.4,0x0000000007BBB9F6,7,NULL,NULL,NULL,NULL
3535,PSUR - National,PSUR - National,10,1,2,9,4,3,1,5,2,VPA,47,10,3,1,80,51:40.6,0x0000000007BBBCF2,7,NULL,NULL,NULL,NULL
3536,New Herbal,New Herbal,6,1,2,5,50,1,1,5,1,TR,182,3,2,5,289,44:52.1,0x00000000078D5192,15,NULL,NULL,NULL,NULL
3537,Article 61(3) Notification as RMS,Article 61(3) Notification as RMS,13,1,2,11,3,NULL,1,NULL,2,,288,2,3,5,289,42:24.1,0x00000000078D54F9,7,NULL,NULL,NULL,NULL
3538,New Homeopathic National Rules,New Homeopathic National Rules,6,1,2,5,50,1,1,5,1,HOA,240,3,2,5,289,45:40.5,0x00000000078D5198,14,NULL,NULL,NULL,NULL
3539,New Homeopathic Registration,New Homeopathic Registration,6,1,2,5,50,1,1,5,1,HOR,252,3,2,5,289,46:26.6,0x00000000078D51A9,14,NULL,NULL,NULL,NULL
3540,New MR as CMS,New MR as CMS,6,1,2,5,3,NULL,1,NULL,1,PA,236,3,2,5,289,47:10.5,0x00000000078D51AD,10,NULL,NULL,NULL,NULL
3541,New MR as RMS,New MR as RMS,6,1,2,5,3,NULL,1,NULL,1,PA,285,2,2,5,289,48:16.0,0x00000000078D51B1,10,NULL,NULL,NULL,NULL
3542,New PIP Rapp,New PIP Rapp,6,1,2,4,1,NULL,1,NULL,1,,331,3,2,5,289,50:40.5,0x00000000078D5207,7,NULL,NULL,NULL,NULL
3543,New PMF,New PMF,6,1,2,5,1,NULL,1,NULL,1,,226,2,3,5,289,43:53.1,0x0000000007B00EDD,7,NULL,NULL,NULL,NULL
3544,New PPA,New PPA,6,1,2,5,4,NULL,1,NULL,1,PPA,234,4,2,5,289,44:05.2,0x00000000078D522C,21,NULL,NULL,NULL,NULL
3545,Article 61(3) Notification ,Article 61(3) Notification ,13,1,2,11,4,NULL,1,NULL,2,PA,276,3,2,5,289,02:12.3,0x00000000078D5456,7,NULL,NULL,NULL,NULL
3546,Article 61(3) Notification as CMS,Article 61(3) Notification as CMS,13,1,2,11,3,NULL,1,NULL,2,,286,2,2,5,289,03:45.7,0x00000000078D54EE,7,NULL,NULL,NULL,NULL
3547,Article 61(3) Notification as RMS,Article 61(3) Notification as RMS,13,1,2,11,3,NULL,1,NULL,2,,288,3,2,5,289,05:09.4,0x00000000078D54FA,7,NULL,NULL,NULL,NULL
3548,ASMF,ASMF,6,1,2,14,3,NULL,1,NULL,1,,171,2,2,5,289,06:16.4,0x00000000078D5542,7,NULL,NULL,NULL,NULL
3549,New DCP as RMS,New DCP as RMS,6,1,2,5,2,1,1,5,1,PA,284,3,2,5,289,08:57.8,0x00000000078D561C,10,NULL,NULL,NULL,NULL
3550,ANN re-assessment CHMP Rapp,ANN re-assessment CHMP Rapp,8,1,2,10,1,NULL,1,NULL,2,,338,2,3,5,289,11:36.2,0x0000000007B00CEE,7,NULL,NULL,NULL,NULL
3551,Article 45 Paediatric Study as Rapp ,Article 45 Paediatric Study as Rapp ,13,1,2,11,4,NULL,1,NULL,2,,224,2,3,5,289,19:29.6,0x0000000007B00D29,7,NULL,NULL,NULL,NULL
3552,Article 46 Paediatric Study as Rapp,Article 46 Paediatric Study as Rapp,13,1,2,11,4,NULL,1,NULL,2,,225,2,3,5,289,21:39.0,0x0000000007B00D3A,7,NULL,NULL,NULL,NULL
3553,ATMP CAT Scientific-CAT Co-ordinator,ATMP CAT Scientific-CAT Co-ordinator,13,1,2,11,1,NULL,1,NULL,2,,210,2,3,5,289,23:43.1,0x0000000007B00D4D,7,NULL,NULL,NULL,NULL
3554,ATMP Certification - CAT Co-ordinator,ATMP Certification - CAT Co-ordinator,13,1,2,11,1,NULL,1,NULL,2,,211,2,3,5,289,25:28.7,0x0000000007B00D57,7,NULL,NULL,NULL,NULL
3555,ATMP Classification - CAT Co-ordinator,ATMP Classification - CAT Co-ordinator,13,1,2,11,1,NULL,1,NULL,2,,212,2,3,5,289,27:21.0,0x0000000007B00D66,7,NULL,NULL,NULL,NULL
3556,ATMP Prime designation - CAT Co-ordinator,ATMP Prime designation - CAT Co-ordinator,13,1,2,11,1,NULL,1,NULL,2,,213,2,3,5,289,28:31.7,0x0000000007B00D6D,7,NULL,NULL,NULL,NULL
3557,CI Suspended,CI Suspended,10,1,2,-999,52,NULL,1,NULL,2,CI,329,3,2,5,289,32:20.3,0x00000000078D5A79,7,NULL,NULL,NULL,NULL
3558,CI Terminated,CI Terminated,10,1,2,14,4,NULL,1,NULL,2,CI,330,2,2,5,289,32:58.9,0x00000000078D5A7D,7,NULL,NULL,NULL,NULL
3559,Clinical Investigation,Clinical Investigation,6,1,2,14,4,NULL,1,NULL,1,CI,327,3,2,5,289,34:43.1,0x00000000078D5AF8,7,NULL,NULL,NULL,NULL
3560,Clinical Investigation Amendment,Clinical Investigation Amendment,13,1,2,14,4,NULL,1,NULL,2,CI,328,3,2,5,289,36:26.4,0x00000000078D5AFC,7,NULL,NULL,NULL,NULL
3561,Clinical Study,Clinical Study,6,1,2,5,50,NULL,1,NULL,1,CT,310,2,3,5,289,04:04.3,0x0000000007B00DBD,7,NULL,NULL,NULL,NULL
3562,Compassionate Use,Compassionate Use,6,1,2,-999,4,NULL,1,NULL,1,,253,3,2,5,289,05:04.0,0x00000000078D6113,7,NULL,NULL,NULL,NULL
3563,PAM as RMS,PAM as RMS,13,1,2,11,1,NULL,1,NULL,2,,305,2,3,5,289,02:07.2,0x0000000007B00F0A,7,NULL,NULL,NULL,NULL
3564,MR Renewal as CMS,MR Renewal as CMS,8,1,2,10,3,3,1,5,2,VPA,115,13,2,1,80,18:35.5,0x00000000078FE63D,4,NULL,NULL,NULL,NULL
3565,MR Worksharing Variation as RMS,MR Worksharing Variation as RMS,13,1,2,11,3,NULL,1,NULL,2,PA,323,3,2,5,289,38:20.5,0x00000000078FF2BB,7,NULL,NULL,NULL,NULL
3566,CAP Variation as MS,CAP Variation as MS,13,1,2,11,1,NULL,1,NULL,2,,337,2,2,5,289,12:08.8,0x00000000078FF464,7,NULL,NULL,NULL,NULL
3567,CAP Variation Type IA as CHMP Rapp,CAP Variation Type IA as CHMP Rapp,13,1,2,11,1,NULL,1,NULL,2,,202,2,2,5,289,13:03.3,0x00000000078FF485,7,NULL,NULL,NULL,NULL
3568,CAP Variation Type IB as CHMP Rapp,CAP Variation Type IB as CHMP Rapp,13,1,2,11,1,NULL,1,NULL,2,,197,3,2,5,289,15:00.2,0x00000000078FF4C3,7,NULL,NULL,NULL,NULL
3569,CAP Variation Type II as MS (30 Day),CAP Variation Type II as MS (30 Day),13,1,2,11,1,NULL,1,NULL,2,,196,3,3,5,289,17:05.9,0x0000000007C6CCC0,7,NULL,NULL,NULL,NULL
3570,CAP Variation Type II as MS (60 Day),CAP Variation Type II as MS (60 Day),13,1,2,11,1,NULL,1,NULL,2,,181,4,3,5,289,18:17.9,0x0000000007C6CDDD,7,NULL,NULL,NULL,NULL
3571,CAP Variation Type II as MS (90 Day),CAP Variation Type II as MS (90 Day),13,1,2,11,1,NULL,1,NULL,2,,203,3,3,5,289,19:31.1,0x0000000007C6CE50,7,NULL,NULL,NULL,NULL
3572,CAP Variation Type II as CHMP RappCoRapp (60 Day),CAP Variation Type II as CHMP RappCoRapp (60 Day),13,1,2,11,1,NULL,1,NULL,2,,216,4,2,5,289,33:43.4,0x00000000078FF821,7,NULL,NULL,NULL,NULL
3573,CAP Variation Type II as CHMP RappCoRapp (90 Day),CAP Variation Type II as CHMP RappCoRapp (90 Day),13,1,2,11,1,NULL,1,NULL,2,,232,4,2,5,289,34:52.0,0x00000000078FF842,7,NULL,NULL,NULL,NULL
3574,CAP Variation Type II as PRAC Rapp,CAP Variation Type II as PRAC Rapp,13,1,2,11,1,NULL,1,NULL,2,,297,2,2,5,289,36:28.6,0x00000000078FF898,7,NULL,NULL,NULL,NULL
3575,CAP Variation Type II as CHMP RappCoRapp (30 Day),CAP Variation Type II as CHMP RappCoRapp (30 Day),13,1,2,11,1,NULL,1,NULL,2,,237,4,2,5,289,38:30.9,0x00000000078FF8E2,7,NULL,NULL,NULL,NULL
3576,CAP WS Variation CHMP MS (60 Day),CAP WS Variation CHMP MS (60 Day),13,1,2,11,1,NULL,1,NULL,2,,199,3,2,5,289,39:50.4,0x00000000078FF938,7,NULL,NULL,NULL,NULL
3577,CAP WS Variation CHMP RappCoRapp (60 Day),CAP WS Variation CHMP RappCoRapp (60 Day),13,1,2,11,1,NULL,1,NULL,2,,214,2,2,5,289,41:32.5,0x00000000078FF9E0,7,NULL,NULL,NULL,NULL
3578,CAP WS Variation CHMP RappCoRapp (90 Day),CAP WS Variation CHMP RappCoRapp (90 Day),13,1,2,11,1,NULL,1,NULL,2,,217,2,2,5,289,42:28.9,0x00000000078FF9EB,7,NULL,NULL,NULL,NULL
3579,CAP WS Variation CHMP MS (90 Day),CAP WS Variation CHMP MS (90 Day),13,1,2,11,1,NULL,1,NULL,2,,200,2,2,5,289,47:30.7,0x00000000078FFB52,7,NULL,NULL,NULL,NULL
3580,New CAP as CHMP RappCoRapp,New CAP as CHMP RappCoRapp,6,1,2,5,1,NULL,1,NULL,1,,255,4,3,5,289,50:51.1,0x0000000007900819,7,NULL,NULL,NULL,NULL
3581,New CAP as CHMP RappCoRapp (Informed Consent) ,New CAP as CHMP RappCoRapp (Informed Consent) ,6,1,2,5,1,NULL,1,NULL,1,,209,3,2,5,289,52:12.9,0x00000000078FFCF4,7,NULL,NULL,NULL,NULL
3582,New CAP as PRAC Rapp,New CAP as PRAC Rapp,6,1,2,5,1,NULL,1,NULL,1,,302,3,2,5,289,14:18.6,0x000000000790037C,7,NULL,NULL,NULL,NULL
3583,CT VHP Amendment P-NCA,CT VHP Amendment P-NCA,13,1,2,15,4,NULL,1,NULL,2,CT,315,3,3,5,289,34:27.2,0x0000000007B00E92,7,NULL,NULL,NULL,NULL
3584,CT VHP Amendment Ref-NCA,CT VHP Amendment Ref-NCA,13,1,2,15,4,NULL,1,NULL,2,CT,311,3,3,5,289,35:03.8,0x0000000007B00E9A,7,NULL,NULL,NULL,NULL
3585,New CAP as CHMP RappCoRapp,New CAP as CHMP RappCoRapp,6,1,2,5,1,NULL,1,NULL,1,,255,5,2,5,289,36:05.8,0x000000000790081A,7,NULL,NULL,NULL,NULL
3586,National Renewal,National Renewal,8,1,2,10,4,3,1,5,2,VPA,120,10,2,1,80,46:21.8,0x000000000797AA06,3,NULL,NULL,NULL,NULL
3587,New - Centralised as Rapp,New - Centralised as Rapp,6,1,2,5,1,3,1,5,1,,32,11,3,1,80,03:59.5,0x000000000797AF48,7,NULL,NULL,NULL,NULL
3588,New - Centralised as Rapp,New - Centralised as Rapp,6,1,2,5,1,3,1,5,1,,32,12,2,1,80,35:21.2,0x000000000797AF49,7,NULL,NULL,NULL,NULL
3589,National Variation Worksharing (60 Day),National Variation Worksharing (60 Day),13,1,2,11,4,3,1,5,2,VPA,119,10,2,1,80,36:42.1,0x0000000007A1BE80,7,NULL,NULL,NULL,NULL
3590,Fix Case,Fix Case,10,1,2,4,50,NULL,1,NULL,2,,183,3,3,5,289,07:06.2,0x0000000007B00EAB,7,NULL,NULL,NULL,NULL
3591,ANN re-assessment CHMP Rapp,ANN re-assessment CHMP Rapp,8,1,2,4,1,NULL,1,NULL,2,NULL,338,3,2,5,282,19:46.9,0x0000000007B00CEF,7,NULL,NULL,NULL,NULL
3592,Article 29 Paediatrics as MS,Article 29 Paediatrics as MS,13,1,2,4,4,NULL,1,NULL,2,NULL,339,2,3,5,282,20:23.6,0x0000000007C6CE95,7,NULL,NULL,NULL,NULL
3593,Article 29 Paediatrics as RappCoRapp,Article 29 Paediatrics as RappCoRapp,13,1,2,4,4,NULL,1,NULL,2,NULL,220,3,3,5,282,21:06.5,0x0000000007C6CEC9,7,NULL,NULL,NULL,NULL
3594,Article 30 CHMP referral as MS,Article 30 CHMP referral as MS,13,1,2,4,1,NULL,1,NULL,2,NULL,204,3,2,5,282,21:40.0,0x0000000007B00D0A,7,NULL,NULL,NULL,NULL
3595,Article 30 CHMP referral as RappCoRapp,Article 30 CHMP referral as RappCoRapp,13,1,2,4,1,NULL,1,NULL,2,NULL,205,3,2,5,282,22:15.6,0x0000000007B00D12,7,NULL,NULL,NULL,NULL
3596,Article 31 CHMP referral as MS,Article 31 CHMP referral as MS,13,1,2,4,1,NULL,1,NULL,2,NULL,206,3,2,5,282,22:41.3,0x0000000007B00D19,7,NULL,NULL,NULL,NULL
3597,Article 45 Paediatic Study as MS,Article 45 Paediatic Study as MS,13,1,2,4,4,NULL,1,NULL,2,NULL,221,3,3,5,282,23:13.3,0x0000000007C6CB81,7,NULL,NULL,NULL,NULL
3598,Article 45 Paediatric Study as Rapp ,Article 45 Paediatric Study as Rapp ,13,1,2,4,4,NULL,1,NULL,2,NULL,224,3,2,5,282,23:46.6,0x0000000007B00D2A,7,NULL,NULL,NULL,NULL
3599,Article 46 Paediatric Study as MS,Article 46 Paediatric Study as MS,13,1,2,4,4,NULL,1,NULL,2,NULL,340,2,2,5,282,24:12.9,0x0000000007B00D33,7,NULL,NULL,NULL,NULL
3600,Article 46 Paediatric Study as Rapp,Article 46 Paediatric Study as Rapp,13,1,2,4,4,NULL,1,NULL,2,NULL,225,3,2,5,282,24:41.0,0x0000000007B00D3B,7,NULL,NULL,NULL,NULL
3601,ATMP CAT Scientific-CAT Co-ordinator,ATMP CAT Scientific-CAT Co-ordinator,13,1,2,4,1,NULL,1,NULL,2,NULL,210,3,3,5,282,25:56.6,0x0000000007C6CF9E,7,NULL,NULL,NULL,NULL
3602,ATMP Certification - CAT Co-ordinator,ATMP Certification - CAT Co-ordinator,13,1,2,14,1,NULL,1,NULL,2,NULL,211,3,2,5,282,26:44.5,0x0000000007B00D58,7,NULL,NULL,NULL,NULL
3603,ATMP Classification - CAT Co-ordinator,ATMP Classification - CAT Co-ordinator,13,1,2,14,1,NULL,1,NULL,2,NULL,212,3,2,5,282,27:17.8,0x0000000007B00D67,7,NULL,NULL,NULL,NULL
3604,ATMP Prime designation - CAT Co-ordinator,ATMP Prime designation - CAT Co-ordinator,13,1,2,14,1,NULL,1,NULL,2,NULL,213,3,2,5,282,27:41.9,0x0000000007B00D6E,7,NULL,NULL,NULL,NULL
3605,Clinical Study,Clinical Study,6,1,2,15,50,NULL,1,NULL,1,CT,310,3,2,5,282,34:35.4,0x0000000007B00DBE,7,NULL,NULL,NULL,NULL
3606,CT VHP Amendment P-NCA,CT VHP Amendment P-NCA,13,1,2,1,4,NULL,1,NULL,2,CT,315,4,2,5,282,35:13.3,0x0000000007B00E93,7,NULL,NULL,NULL,NULL
3607,CT VHP Amendment Ref-NCA,CT VHP Amendment Ref-NCA,13,1,2,1,4,NULL,1,NULL,2,CT,311,4,2,5,282,35:37.8,0x0000000007B00E9B,7,NULL,NULL,NULL,NULL
3608,DPR Notification,DPR Notification,6,1,2,14,50,1,1,5,1,DPR,248,3,2,5,282,36:32.7,0x0000000007B00EA7,7,NULL,NULL,NULL,NULL
3609,Fix Case,Fix Case,10,1,2,14,50,NULL,1,NULL,2,NULL,183,4,2,5,282,36:54.8,0x0000000007B00EAC,7,NULL,NULL,NULL,NULL
3610,MR DCP Split Merge,MR DCP Split Merge,6,1,2,14,50,NULL,1,NULL,2,PA,281,3,2,5,282,38:55.5,0x0000000007B00EB6,7,NULL,NULL,NULL,NULL
3611,New CT VHP P-NCA,New CT VHP P-NCA,6,1,2,15,4,NULL,1,NULL,1,CT,316,3,2,5,282,39:37.3,0x0000000007B00EC6,7,NULL,NULL,NULL,NULL
3612,New CT VHP Ref-NCA,New CT VHP Ref-NCA,6,1,2,15,4,NULL,1,NULL,1,CT,312,2,2,5,282,40:02.4,0x0000000007B00ED6,7,NULL,NULL,NULL,NULL
3613,New PMF,New PMF,6,1,2,4,1,NULL,1,NULL,1,NULL,226,3,2,5,282,40:30.5,0x0000000007B00EDE,7,NULL,NULL,NULL,NULL
3614,PA Reinstatement,PA Reinstatement,10,1,2,14,50,NULL,1,NULL,2,NULL,336,2,2,5,282,41:09.5,0x0000000007B00EE5,7,NULL,NULL,NULL,NULL
3615,PA Suspension ,PA Suspension ,-999,1,2,14,50,NULL,1,NULL,2,NULL,341,2,2,5,282,42:20.5,0x0000000007B00EED,7,NULL,NULL,NULL,NULL
3616,PAM as CHMP RappCoRapp,PAM as CHMP RappCoRapp,13,1,2,4,1,NULL,1,NULL,2,NULL,227,2,2,5,282,42:58.1,0x0000000007B00EF4,7,NULL,NULL,NULL,NULL
